Close,Date,High,Low,Open,Volume
91.1775,2009-09-15 10:00:00,91.24,91.104,91.1655,819
91.2255,2009-09-15 11:00:00,91.24600000000001,91.12200000000001,91.1755,871
91.432,2009-09-15 12:00:00,91.64299999999999,91.164,91.2235,2744
91.33200000000001,2009-09-15 13:00:00,91.508,91.24700000000001,91.434,1871
91.25299999999999,2009-09-15 14:00:00,91.35700000000001,91.118,91.335,1958
90.95299999999999,2009-09-15 15:00:00,91.281,90.95299999999999,91.256,1365
90.90299999999999,2009-09-15 16:00:00,91.09299999999999,90.837,90.95100000000001,926
90.95200000000001,2009-09-15 17:00:00,91.01799999999999,90.824,90.905,1364
91.1,2009-09-15 18:00:00,91.10799999999999,90.895,90.949,864
91.0455,2009-09-15 19:00:00,91.145,91.02600000000001,91.102,740
91.0305,2009-09-15 20:00:00,91.134,91.024,91.0475,428
91.0125,2009-09-15 21:00:00,91.098,90.992,91.0285,707
91.0065,2009-09-15 22:00:00,91.03,90.96600000000001,91.0105,463
90.9195,2009-09-15 23:00:00,91.00399999999999,90.87,91.0045,796
90.8865,2009-09-16 00:00:00,90.93799999999999,90.794,90.9175,878
90.9705,2009-09-16 01:00:00,90.99799999999999,90.874,90.8885,852
90.9985,2009-09-16 02:00:00,91.01,90.93799999999999,90.9685,701
91.0205,2009-09-16 03:00:00,91.046,90.97,90.9965,474
91.0945,2009-09-16 04:00:00,91.16799999999999,91.008,91.0185,1023
90.9585,2009-09-16 05:00:00,91.096,90.94,91.0925,692
90.5875,2009-09-16 06:00:00,90.964,90.488,90.9565,2719
90.2735,2009-09-16 07:00:00,90.62200000000001,90.23200000000001,90.5855,2803
90.162,2009-09-16 08:00:00,90.43700000000001,90.13799999999999,90.2705,1999
90.29700000000001,2009-09-16 09:00:00,90.361,90.12799999999999,90.165,1676
90.39399999999999,2009-09-16 10:00:00,90.421,90.225,90.294,999
90.3825,2009-09-16 11:00:00,90.42,90.294,90.397,802
90.41,2009-09-16 12:00:00,90.538,90.334,90.3805,2039
90.681,2009-09-16 13:00:00,90.74600000000001,90.21799999999999,90.40700000000001,3191
91.066,2009-09-16 14:00:00,91.355,90.581,90.68299999999999,3930
91.009,2009-09-16 15:00:00,91.1,90.823,91.069,2604
90.83200000000001,2009-09-16 16:00:00,91.007,90.65100000000001,91.007,1712
90.959,2009-09-16 17:00:00,91.021,90.835,90.835,943
90.902,2009-09-16 18:00:00,91.04,90.876,90.962,995
90.7995,2009-09-16 19:00:00,90.913,90.79,90.905,761
90.9385,2009-09-16 20:00:00,90.976,90.75399999999999,90.7965,872
90.8995,2009-09-16 21:00:00,90.97200000000001,90.876,90.9445,451
90.8745,2009-09-16 22:00:00,90.928,90.85799999999999,90.9025,487
91.046,2009-09-16 23:00:00,91.053,90.83,90.8725,924
91.145,2009-09-17 00:00:00,91.215,91.027,91.04799999999999,1323
91.085,2009-09-17 01:00:00,91.15299999999999,90.98700000000001,91.14299999999999,1070
91.041,2009-09-17 02:00:00,91.137,91.04,91.087,513
91.031,2009-09-17 03:00:00,91.087,91.00299999999999,91.039,324
91.09100000000001,2009-09-17 04:00:00,91.10799999999999,91.01899999999999,91.03299999999999,646
91.081,2009-09-17 05:00:00,91.177,91.053,91.09299999999999,790
90.95200000000001,2009-09-17 06:00:00,91.12899999999999,90.844,91.083,1303
90.572,2009-09-17 07:00:00,90.971,90.524,90.954,2425
90.73299999999999,2009-09-17 08:00:00,90.836,90.565,90.569,1401
90.697,2009-09-17 09:00:00,90.74700000000001,90.583,90.736,833
90.897,2009-09-17 10:00:00,90.948,90.689,90.694,1119
91.2655,2009-09-17 11:00:00,91.459,90.899,90.899,2967
91.3445,2009-09-17 12:00:00,91.616,91.19200000000001,91.2635,3054
91.37,2009-09-17 13:00:00,91.448,91.262,91.3475,1830
91.1455,2009-09-17 14:00:00,91.476,91.03399999999999,91.367,3274
91.1545,2009-09-17 15:00:00,91.206,91.1,91.1415,1177
91.2625,2009-09-17 16:00:00,91.33,91.134,91.1575,947
91.1765,2009-09-17 17:00:00,91.292,91.152,91.2655,854
91.1575,2009-09-17 18:00:00,91.23200000000001,91.024,91.1785,858
91.1805,2009-09-17 19:00:00,91.194,91.132,91.1545,582
91.0845,2009-09-17 20:00:00,91.184,91.056,91.1785,692
91.066,2009-09-17 21:00:00,91.118,90.99,91.0875,720
91.213,2009-09-17 22:00:00,91.22,91.06299999999999,91.06299999999999,508
91.2085,2009-09-17 23:00:00,91.242,91.12700000000001,91.21,751
91.2055,2009-09-18 00:00:00,91.244,91.14200000000001,91.2115,882
91.266,2009-09-18 01:00:00,91.36200000000001,91.19200000000001,91.2035,1422
91.352,2009-09-18 02:00:00,91.429,91.126,91.26799999999999,1466
91.225,2009-09-18 03:00:00,91.35,91.199,91.35,460
91.2275,2009-09-18 04:00:00,91.251,91.15799999999999,91.227,691
91.0915,2009-09-18 05:00:00,91.25399999999999,91.04799999999999,91.2295,1005
91.0865,2009-09-18 06:00:00,91.17,91.03200000000001,91.0885,1553
91.2545,2009-09-18 07:00:00,91.37,91.046,91.0885,1793
91.1255,2009-09-18 08:00:00,91.33200000000001,91.126,91.2575,1261
91.3065,2009-09-18 09:00:00,91.48,91.104,91.1235,1932
91.2815,2009-09-18 10:00:00,91.406,91.226,91.3085,1076
91.3045,2009-09-18 11:00:00,91.40799999999999,91.228,91.2785,794
91.2755,2009-09-18 12:00:00,91.34,91.194,91.3025,1338
91.3065,2009-09-18 13:00:00,91.38600000000001,91.214,91.2775,1569
91.3275,2009-09-18 14:00:00,91.542,91.15,91.3045,2178
91.3205,2009-09-18 15:00:00,91.33200000000001,91.23,91.3295,971
91.271,2009-09-18 16:00:00,91.396,91.223,91.3175,840
91.43,2009-09-18 17:00:00,91.444,91.273,91.273,759
91.37100000000001,2009-09-18 18:00:00,91.48899999999999,91.334,91.432,824
91.389,2009-09-18 19:00:00,91.417,91.34700000000001,91.369,483
91.29700000000001,2009-09-18 20:00:00,91.485,91.287,91.387,640
91.291,2009-09-18 21:00:00,91.294,91.291,91.294,3
91.2055,2009-09-18 00:00:00,91.244,91.14200000000001,91.2115,882
91.266,2009-09-18 01:00:00,91.36200000000001,91.19200000000001,91.2035,1422
91.352,2009-09-18 02:00:00,91.429,91.126,91.26799999999999,1466
91.225,2009-09-18 03:00:00,91.35,91.199,91.35,460
91.2275,2009-09-18 04:00:00,91.251,91.15799999999999,91.227,691
91.0915,2009-09-18 05:00:00,91.25399999999999,91.04799999999999,91.2295,1005
91.0865,2009-09-18 06:00:00,91.17,91.03200000000001,91.0885,1553
91.2545,2009-09-18 07:00:00,91.37,91.046,91.0885,1793
91.1255,2009-09-18 08:00:00,91.33200000000001,91.126,91.2575,1261
91.3065,2009-09-18 09:00:00,91.48,91.104,91.1235,1932
91.2815,2009-09-18 10:00:00,91.406,91.226,91.3085,1076
91.3045,2009-09-18 11:00:00,91.40799999999999,91.228,91.2785,794
91.2755,2009-09-18 12:00:00,91.34,91.194,91.3025,1338
91.3065,2009-09-18 13:00:00,91.38600000000001,91.214,91.2775,1569
91.3275,2009-09-18 14:00:00,91.542,91.15,91.3045,2178
91.3205,2009-09-18 15:00:00,91.33200000000001,91.23,91.3295,971
91.271,2009-09-18 16:00:00,91.396,91.223,91.3175,840
91.43,2009-09-18 17:00:00,91.444,91.273,91.273,759
91.37100000000001,2009-09-18 18:00:00,91.48899999999999,91.334,91.432,824
91.389,2009-09-18 19:00:00,91.417,91.34700000000001,91.369,483
91.29700000000001,2009-09-18 20:00:00,91.485,91.287,91.387,640
91.291,2009-09-18 21:00:00,91.294,91.291,91.294,3
91.314,2009-09-20 19:00:00,91.331,91.314,91.324,13
91.329,2009-09-20 20:00:00,91.34700000000001,91.29700000000001,91.31700000000001,61
91.48,2009-09-20 21:00:00,91.493,91.32700000000001,91.333,191
91.383,2009-09-20 22:00:00,91.478,91.331,91.478,554
91.37299999999999,2009-09-20 23:00:00,91.389,91.309,91.385,326
91.475,2009-09-21 00:00:00,91.476,91.368,91.37,353
91.501,2009-09-21 01:00:00,91.54899999999999,91.46600000000001,91.477,461
91.48700000000001,2009-09-21 02:00:00,91.522,91.429,91.499,536
91.555,2009-09-21 03:00:00,91.574,91.43,91.485,432
91.568,2009-09-21 04:00:00,91.573,91.464,91.552,309
91.93,2009-09-21 05:00:00,92.01299999999999,91.568,91.57,1848
92.1015,2009-09-21 06:00:00,92.182,91.916,91.932,1960
92.0575,2009-09-21 07:00:00,92.156,91.954,92.1035,1317
92.0485,2009-09-21 08:00:00,92.09200000000001,91.984,92.0545,800
92.1135,2009-09-21 09:00:00,92.206,92.044,92.0455,1138
92.2685,2009-09-21 10:00:00,92.354,92.10799999999999,92.1115,1193
92.2125,2009-09-21 11:00:00,92.286,92.166,92.2655,890
92.384,2009-09-21 12:00:00,92.53399999999999,92.164,92.2145,1692
92.344,2009-09-21 13:00:00,92.493,92.32,92.38600000000001,1338
92.226,2009-09-21 14:00:00,92.359,92.191,92.348,1239
91.88600000000001,2009-09-21 15:00:00,92.273,91.84,92.229,1376
92.022,2009-09-21 16:00:00,92.035,91.87200000000001,91.88799999999999,478
92.02600000000001,2009-09-21 17:00:00,92.12100000000001,91.98299999999999,92.024,611
92.13799999999999,2009-09-21 18:00:00,92.14299999999999,91.988,92.023,889
92.0555,2009-09-21 19:00:00,92.14299999999999,92.01100000000001,92.13600000000001,494
91.925,2009-09-21 20:00:00,92.075,91.925,92.0525,461
91.99700000000001,2009-09-21 21:00:00,92.115,91.91799999999999,91.921,608
92.015,2009-09-21 22:00:00,92.073,91.958,91.995,603
92.0375,2009-09-21 23:00:00,92.068,91.958,92.01299999999999,281
91.8835,2009-09-22 00:00:00,92.036,91.846,92.0355,564
91.7755,2009-09-22 01:00:00,91.882,91.64,91.8815,1192
91.6955,2009-09-22 02:00:00,91.81,91.634,91.7725,637
91.7515,2009-09-22 03:00:00,91.762,91.678,91.6975,303
91.7365,2009-09-22 04:00:00,91.76,91.72200000000001,91.7555,220
91.7405,2009-09-22 05:00:00,91.764,91.632,91.7395,530
91.384,2009-09-22 06:00:00,91.744,91.318,91.7435,1938
91.3395,2009-09-22 07:00:00,91.463,91.14200000000001,91.382,1794
91.4305,2009-09-22 08:00:00,91.43799999999999,91.318,91.3375,1212
91.3295,2009-09-22 09:00:00,91.546,91.31,91.4285,1068
91.4195,2009-09-22 10:00:00,91.454,91.27,91.3275,906
91.4425,2009-09-22 11:00:00,91.458,91.38,91.4175,617
91.2695,2009-09-22 12:00:00,91.44200000000001,91.226,91.4405,1207
91.1575,2009-09-22 13:00:00,91.296,90.978,91.2665,2256
91.1415,2009-09-22 14:00:00,91.25200000000001,91.088,91.1555,1590
91.0845,2009-09-22 15:00:00,91.162,90.936,91.1445,1134
91.1645,2009-09-22 16:00:00,91.19,91.088,91.0875,376
91.1365,2009-09-22 17:00:00,91.244,91.116,91.1675,668
91.2465,2009-09-22 18:00:00,91.26,91.124,91.1385,518
91.1825,2009-09-22 19:00:00,91.24600000000001,91.13799999999999,91.2435,401
91.0965,2009-09-22 20:00:00,91.18799999999999,91.08,91.1805,695
91.1665,2009-09-22 21:00:00,91.194,91.084,91.0925,408
91.1335,2009-09-22 22:00:00,91.186,91.07600000000001,91.1645,532
90.7215,2009-09-22 23:00:00,91.14200000000001,90.486,91.1315,2799
90.9125,2009-09-23 00:00:00,91.02,90.72399999999999,90.7235,951
90.7865,2009-09-23 01:00:00,90.932,90.77,90.9145,783
90.7175,2009-09-23 02:00:00,90.852,90.68799999999999,90.7835,524
90.7905,2009-09-23 03:00:00,90.792,90.7,90.7195,398
90.71799999999999,2009-09-23 04:00:00,90.788,90.675,90.7885,383
90.711,2009-09-23 05:00:00,90.757,90.682,90.72,397
90.95299999999999,2009-09-23 06:00:00,90.969,90.704,90.708,1133
90.961,2009-09-23 07:00:00,91.025,90.863,90.95,1500
90.9175,2009-09-23 08:00:00,91.041,90.85700000000001,90.959,1259
91.0525,2009-09-23 09:00:00,91.054,90.87799999999999,90.9145,908
91.3235,2009-09-23 10:00:00,91.38799999999999,91.038,91.0545,1443
91.2545,2009-09-23 11:00:00,91.41,91.24600000000001,91.3255,663
91.2935,2009-09-23 12:00:00,91.354,91.212,91.2525,1255
91.4725,2009-09-23 13:00:00,91.538,91.28200000000001,91.2955,1437
91.3835,2009-09-23 14:00:00,91.50200000000001,91.338,91.4705,1267
91.4585,2009-09-23 15:00:00,91.542,91.374,91.3855,1343
91.3875,2009-09-23 16:00:00,91.484,91.36399999999999,91.4605,570
91.3625,2009-09-23 17:00:00,91.456,91.348,91.3845,752
91.17299999999999,2009-09-23 18:00:00,91.524,90.84700000000001,91.3655,4507
91.314,2009-09-23 19:00:00,91.45299999999999,91.053,91.171,2130
91.275,2009-09-23 20:00:00,91.456,91.255,91.31700000000001,1078
91.50399999999999,2009-09-23 21:00:00,91.505,91.265,91.279,613
91.5015,2009-09-23 22:00:00,91.632,91.382,91.501,1050
91.3275,2009-09-23 23:00:00,91.546,91.30799999999999,91.5045,685
91.219,2009-09-24 00:00:00,91.33,91.193,91.3305,1378
91.28200000000001,2009-09-24 01:00:00,91.304,91.10799999999999,91.221,1124
91.179,2009-09-24 02:00:00,91.289,91.137,91.279,732
90.932,2009-09-24 03:00:00,91.19,90.92,91.177,1205
90.78399999999999,2009-09-24 04:00:00,91.00200000000001,90.78200000000001,90.929,1123
90.8495,2009-09-24 05:00:00,90.904,90.772,90.787,761
90.5485,2009-09-24 06:00:00,90.86,90.49600000000001,90.8475,1804
90.6285,2009-09-24 07:00:00,90.678,90.41799999999999,90.5455,2234
90.4165,2009-09-24 08:00:00,90.68799999999999,90.35799999999999,90.6265,1878
90.5185,2009-09-24 09:00:00,90.57600000000001,90.416,90.4185,1762
90.7065,2009-09-24 10:00:00,90.71799999999999,90.50200000000001,90.5165,1184
90.6965,2009-09-24 11:00:00,90.758,90.664,90.7045,967
90.6385,2009-09-24 12:00:00,90.744,90.51799999999999,90.6935,1894
90.88,2009-09-24 13:00:00,90.916,90.54799999999999,90.6365,1896
91.1465,2009-09-24 14:00:00,91.38799999999999,90.79299999999999,90.87700000000001,3305
91.1695,2009-09-24 15:00:00,91.25200000000001,91.068,91.1485,1616
91.1915,2009-09-24 16:00:00,91.25,91.132,91.1665,588
91.5315,2009-09-24 17:00:00,91.58200000000001,91.164,91.1885,1893
91.2675,2009-09-24 18:00:00,91.574,91.206,91.5295,1288
91.2105,2009-09-24 19:00:00,91.274,91.166,91.2645,664
91.265,2009-09-24 20:00:00,91.28,91.206,91.2135,457
91.257,2009-09-24 21:00:00,91.325,91.243,91.258,430
91.304,2009-09-24 22:00:00,91.322,91.23299999999999,91.25299999999999,376
90.839,2009-09-24 23:00:00,91.352,90.73,91.302,2406
90.84299999999999,2009-09-25 00:00:00,91.01899999999999,90.816,90.84100000000001,2240
90.68799999999999,2009-09-25 01:00:00,90.866,90.595,90.846,1889
90.588,2009-09-25 02:00:00,90.708,90.569,90.686,870
90.787,2009-09-25 03:00:00,90.792,90.56299999999999,90.59,795
90.76299999999999,2009-09-25 04:00:00,90.82799999999999,90.695,90.789,1172
90.6545,2009-09-25 05:00:00,90.8,90.60799999999999,90.76700000000001,937
90.6465,2009-09-25 06:00:00,90.7,90.53,90.6505,1716
90.6015,2009-09-25 07:00:00,90.774,90.572,90.6495,1241
90.5255,2009-09-25 08:00:00,90.62,90.47200000000001,90.5995,1313
90.3475,2009-09-25 09:00:00,90.566,90.34,90.5235,1487
90.1555,2009-09-25 10:00:00,90.346,89.964,90.3455,3023
90.3255,2009-09-25 11:00:00,90.33200000000001,90.15799999999999,90.1575,1352
90.363,2009-09-25 12:00:00,90.488,90.208,90.3285,2232
90.26700000000001,2009-09-25 13:00:00,90.40299999999999,90.21799999999999,90.365,1917
89.932,2009-09-25 14:00:00,90.274,89.765,90.264,3912
89.84200000000001,2009-09-25 15:00:00,89.975,89.51899999999999,89.934,2863
89.805,2009-09-25 16:00:00,89.85700000000001,89.708,89.845,1331
89.775,2009-09-25 17:00:00,89.916,89.76799999999999,89.803,792
89.90799999999999,2009-09-25 18:00:00,89.941,89.713,89.773,1195
89.85,2009-09-25 19:00:00,89.916,89.815,89.911,783
89.641,2009-09-25 20:00:00,89.865,89.56299999999999,89.852,1027
89.66,2009-09-25 21:00:00,89.682,89.66,89.66,3
90.84299999999999,2009-09-25 00:00:00,91.01899999999999,90.816,90.84100000000001,2240
90.68799999999999,2009-09-25 01:00:00,90.866,90.595,90.846,1889
90.588,2009-09-25 02:00:00,90.708,90.569,90.686,870
90.787,2009-09-25 03:00:00,90.792,90.56299999999999,90.59,795
90.76299999999999,2009-09-25 04:00:00,90.82799999999999,90.695,90.789,1172
90.6545,2009-09-25 05:00:00,90.8,90.60799999999999,90.76700000000001,937
90.6465,2009-09-25 06:00:00,90.7,90.53,90.6505,1716
90.6015,2009-09-25 07:00:00,90.774,90.572,90.6495,1241
90.5255,2009-09-25 08:00:00,90.62,90.47200000000001,90.5995,1313
90.3475,2009-09-25 09:00:00,90.566,90.34,90.5235,1487
90.1555,2009-09-25 10:00:00,90.346,89.964,90.3455,3023
90.3255,2009-09-25 11:00:00,90.33200000000001,90.15799999999999,90.1575,1352
90.363,2009-09-25 12:00:00,90.488,90.208,90.3285,2232
90.26700000000001,2009-09-25 13:00:00,90.40299999999999,90.21799999999999,90.365,1917
89.932,2009-09-25 14:00:00,90.274,89.765,90.264,3912
89.84200000000001,2009-09-25 15:00:00,89.975,89.51899999999999,89.934,2863
89.805,2009-09-25 16:00:00,89.85700000000001,89.708,89.845,1331
89.775,2009-09-25 17:00:00,89.916,89.76799999999999,89.803,792
89.90799999999999,2009-09-25 18:00:00,89.941,89.713,89.773,1195
89.85,2009-09-25 19:00:00,89.916,89.815,89.911,783
89.641,2009-09-25 20:00:00,89.865,89.56299999999999,89.852,1027
89.66,2009-09-25 21:00:00,89.682,89.66,89.66,3
89.645,2009-09-27 18:00:00,89.655,89.639,89.655,7
89.689,2009-09-27 19:00:00,89.742,89.616,89.639,212
89.544,2009-09-27 20:00:00,89.704,89.52,89.693,289
89.615,2009-09-27 21:00:00,89.624,89.536,89.553,541
89.17200000000001,2009-09-27 22:00:00,89.64200000000001,89.1,89.619,1962
88.7035,2009-09-27 23:00:00,89.16799999999999,88.22,89.16799999999999,5324
88.7595,2009-09-28 00:00:00,89.03,88.706,88.7055,3277
89.1775,2009-09-28 01:00:00,89.26799999999999,88.75200000000001,88.7575,2568
89.1515,2009-09-28 02:00:00,89.23,89.088,89.1805,1027
89.3615,2009-09-28 03:00:00,89.42,89.14200000000001,89.1545,1203
89.42399999999999,2009-09-28 04:00:00,89.59299999999999,89.34100000000001,89.36399999999999,1543
89.2155,2009-09-28 05:00:00,89.537,89.21600000000001,89.427,1357
89.4015,2009-09-28 06:00:00,89.49600000000001,89.162,89.2125,1965
89.5635,2009-09-28 07:00:00,89.648,89.34200000000001,89.3995,2018
89.4255,2009-09-28 08:00:00,89.62200000000001,89.38799999999999,89.5655,1095
89.3605,2009-09-28 09:00:00,89.46,89.314,89.4235,1118
89.4075,2009-09-28 10:00:00,89.444,89.34,89.3625,1042
89.4475,2009-09-28 11:00:00,89.454,89.272,89.4055,992
89.4805,2009-09-28 12:00:00,89.684,89.45,89.4505,1502
89.4035,2009-09-28 13:00:00,89.53200000000001,89.348,89.4775,1531
89.4665,2009-09-28 14:00:00,89.47200000000001,89.148,89.4015,1804
89.3505,2009-09-28 15:00:00,89.64200000000001,89.324,89.4635,1394
89.4255,2009-09-28 16:00:00,89.45200000000001,89.21,89.3475,966
89.4935,2009-09-28 17:00:00,89.508,89.374,89.4225,566
89.7635,2009-09-28 18:00:00,89.78200000000001,89.486,89.4965,882
89.63,2009-09-28 19:00:00,89.762,89.625,89.7615,780
89.63,2009-09-28 20:00:00,89.713,89.565,89.633,819
89.704,2009-09-28 21:00:00,89.704,89.581,89.633,417
89.66,2009-09-28 22:00:00,89.758,89.634,89.70200000000001,655
89.9045,2009-09-28 23:00:00,89.906,89.62200000000001,89.65799999999999,1234
90.1685,2009-09-29 00:00:00,90.19,89.788,89.9065,2318
89.8795,2009-09-29 01:00:00,90.23,89.868,90.1725,1709
89.9925,2009-09-29 02:00:00,89.992,89.854,89.8825,971
90.0165,2009-09-29 03:00:00,90.09,89.958,89.9905,674
89.9015,2009-09-29 04:00:00,90.014,89.866,90.0145,649
89.9895,2009-09-29 05:00:00,89.99,89.88,89.9035,854
89.8655,2009-09-29 06:00:00,90.11399999999999,89.814,89.9875,1712
89.7205,2009-09-29 07:00:00,89.898,89.624,89.8675,2337
89.7105,2009-09-29 08:00:00,89.838,89.698,89.7175,1244
89.8675,2009-09-29 09:00:00,89.87,89.698,89.7075,1422
89.9565,2009-09-29 10:00:00,90.1,89.806,89.8705,1957
89.9735,2009-09-29 11:00:00,89.99600000000001,89.8,89.9545,1308
89.9365,2009-09-29 12:00:00,90.068,89.85799999999999,89.9695,1402
90.322,2009-09-29 13:00:00,90.34200000000001,89.94,89.9395,2681
90.2835,2009-09-29 14:00:00,90.318,90.072,90.318,2222
90.2635,2009-09-29 15:00:00,90.36399999999999,90.132,90.2865,1482
90.2005,2009-09-29 16:00:00,90.34,90.16799999999999,90.2605,1040
90.1315,2009-09-29 17:00:00,90.28,90.094,90.2025,638
90.1655,2009-09-29 18:00:00,90.176,90.12,90.1345,431
90.2135,2009-09-29 19:00:00,90.22399999999999,90.126,90.1625,495
90.085,2009-09-29 20:00:00,90.211,90.08200000000001,90.2105,320
90.145,2009-09-29 21:00:00,90.15,90.03200000000001,90.07,409
90.139,2009-09-29 22:00:00,90.181,90.13,90.14200000000001,355
90.23899999999999,2009-09-29 23:00:00,90.24799999999999,90.05799999999999,90.1385,745
